,age,gender,hnrnew,Personenzahl,Art_Unterkunft,deathrate,contacts_mean,agegroup
21870,83,f,793,1,1,0.05671146,6.89,70
21871,54,m,794,2,1,0.00531626,12.3,50
21872,84,f,794,2,1,0.06516314,6.89,70
21873,42,f,795,2,1,0.00079376,13.83,40
21874,10,m,795,2,1,7.924e-05,18.22,10
21875,40,f,796,1,1,0.0006857,13.83,40
21876,50,m,798,5,1,0.00332421,12.3,50
21877,49,f,798,5,1,0.00174807,13.83,40
21878,24,m,798,5,1,0.00047486,13.57,20
21879,18,m,798,5,1,0.00038318,17.58,15
21880,15,f,798,5,1,0.00012167,17.58,15
21881,40,m,799,3,1,0.00123774,13.83,40
21882,36,f,799,3,1,0.0004585,14.14,30
21883,1,f,799,3,1,0.00024794,10.21,0
21884,42,m,800,1,1,0.00144076,13.83,40
21885,68,m,801,2,1,0.01918012,9.21,60
21886,73,f,801,2,1,0.01641616,6.89,70
21887,67,f,802,1,1,0.00948222,9.21,60
21888,28,m,803,2,1,0.00048486,13.57,20
21889,27,f,803,2,1,0.00021518,13.57,20
21890,80,f,804,1,1,0.03646149,6.89,70
21891,66,m,805,3,1,0.01660601,9.21,60
21892,63,f,805,3,1,0.0067488999999999995,9.21,60
21893,31,m,805,3,1,0.00061587,14.14,30
21894,38,f,806,3,1,0.00060325,14.14,30
21895,16,f,806,3,1,0.00014725,17.58,15
21896,9,f,806,3,1,6.117e-05,14.81,5
21897,85,f,807,1,1,0.07612466,6.89,70
21898,55,m,810,2,1,0.00591257,12.3,50
21899,54,f,810,2,1,0.0028887,12.3,50
21900,48,m,811,4,1,0.00265551,13.83,40
21901,48,f,811,4,1,0.00159405,13.83,40
21902,23,m,811,4,1,0.00040954,13.57,20
21903,20,f,811,4,1,0.00018488,13.57,20
21904,22,m,812,1,1,0.00045366,13.57,20
21905,21,m,813,1,1,0.00040526,13.57,20
21906,47,f,814,3,1,0.0013703,13.83,40
21907,66,f,814,3,1,0.00876211,9.21,60
21908,70,m,814,3,1,0.02230277,6.89,70
21909,60,m,815,2,1,0.00983124,9.21,60
21910,87,f,815,2,1,0.09994549,6.89,70
21911,76,f,816,1,1,0.02156594,6.89,70
21912,42,f,817,4,1,0.00079376,13.83,40
21913,42,m,817,4,1,0.00144076,13.83,40
21914,21,m,817,4,1,0.00040526,13.57,20
21915,10,f,817,4,1,5.849e-05,18.22,10
21916,43,f,818,2,1,0.00090807,13.83,40
21917,15,f,818,2,1,0.00012167,17.58,15
21918,26,m,819,1,1,0.00045886,13.57,20
21919,68,f,821,1,1,0.01046567,9.21,60
21920,42,m,822,1,1,0.00144076,13.83,40
21921,80,f,823,2,1,0.03646149,6.89,70
21922,80,m,823,2,1,0.05642286,6.89,70
21923,75,f,824,2,1,0.01923138,6.89,70
21924,48,m,824,2,1,0.00265551,13.83,40
21925,66,m,825,2,1,0.01660601,9.21,60
21926,67,f,825,2,1,0.00948222,9.21,60
21927,71,m,826,2,1,0.0246394,6.89,70
21928,60,f,826,2,1,0.00527596,9.21,60
21929,55,m,827,3,1,0.00591257,12.3,50
21930,55,f,827,3,1,0.00324545,12.3,50
21931,29,f,827,3,1,0.00025877,13.57,20
21932,60,m,828,4,1,0.00983124,9.21,60
21933,58,f,828,4,1,0.00434941,12.3,50
21934,39,f,828,4,1,0.00060115,14.14,30
21935,9,f,828,4,1,6.117e-05,14.81,5
21936,38,f,829,3,1,0.00060325,14.14,30
21937,10,f,829,3,1,5.849e-05,18.22,10
21938,6,m,829,3,1,9.091e-05,14.81,5
21939,44,m,830,3,1,0.001798,13.83,40
21940,33,f,830,3,1,0.00036033,14.14,30
21941,7,f,830,3,1,4.646e-05,14.81,5
21942,82,m,832,2,1,0.07265536,6.89,70
21943,74,f,832,2,1,0.01784317,6.89,70
21944,65,f,833,1,1,0.00797044,9.21,60
21945,51,m,834,2,1,0.00370198,12.3,50
21946,47,f,834,2,1,0.0013703,13.83,40
21947,25,m,835,1,1,0.00043792,13.57,20
21948,23,f,836,2,1,0.00017996,13.57,20
21949,3,m,836,2,1,0.00010894,10.21,0
21950,68,m,837,2,1,0.01918012,9.21,60
21951,60,f,837,2,1,0.00527596,9.21,60
21952,43,m,838,6,1,0.00153974,13.83,40
21953,36,f,838,6,1,0.0004585,14.14,30
21954,12,m,838,6,1,6.884e-05,18.22,10
21955,10,f,838,6,1,5.849e-05,18.22,10
21956,6,f,838,6,1,8.846e-05,14.81,5
21957,2,f,838,6,1,0.00012423,10.21,0
21958,38,f,839,2,1,0.00060325,14.14,30
21959,47,m,839,2,1,0.00236791,13.83,40
21960,51,f,840,2,1,0.0021427,12.3,50
21961,24,m,840,2,1,0.00047486,13.57,20
21962,69,f,841,1,1,0.0115546,9.21,60
21963,57,f,843,2,1,0.00392413,12.3,50
21964,57,m,843,2,1,0.00733233,12.3,50
21965,68,f,844,2,1,0.01046567,9.21,60
21966,69,m,844,2,1,0.02109939,9.21,60
21967,72,f,845,1,1,0.01481358,6.89,70
21968,40,m,846,1,1,0.00123774,13.83,40
21969,19,m,847,1,1,0.00039767,17.58,15
21970,66,m,848,2,1,0.01660601,9.21,60
21971,65,f,848,2,1,0.00797044,9.21,60
21972,60,f,849,2,1,0.00527596,9.21,60
21973,65,m,849,2,1,0.01542111,9.21,60
21974,54,f,850,1,1,0.0028887,12.3,50
21975,58,f,851,3,1,0.00434941,12.3,50
21976,35,m,851,3,1,0.00080225,14.14,30
21977,28,f,851,3,1,0.00023564,13.57,20
21978,72,f,852,1,1,0.01481358,6.89,70
21979,25,m,853,3,1,0.00043792,13.57,20
21980,25,f,853,3,1,0.00019022,13.57,20
21981,0,f,853,3,1,0.00300534,10.21,0
21982,66,f,854,1,1,0.00876211,9.21,60
21983,71,f,856,1,1,0.01370178,6.89,70
21984,61,m,857,2,1,0.01082143,9.21,60
21985,58,f,857,2,1,0.00434941,12.3,50
21986,71,m,858,2,1,0.0246394,6.89,70
21987,68,f,858,2,1,0.01046567,9.21,60
21988,63,m,859,3,1,0.01297814,9.21,60
21989,55,f,859,3,1,0.00324545,12.3,50
21990,18,m,859,3,1,0.00038318,17.58,15
21991,41,f,860,1,1,0.00074026,13.83,40
21992,56,f,861,2,1,0.00357696,12.3,50
21993,26,m,861,2,1,0.00045886,13.57,20
21994,44,m,862,3,1,0.001798,13.83,40
21995,42,f,862,3,1,0.00079376,13.83,40
21996,12,f,862,3,1,7.852e-05,18.22,10
21997,79,m,863,2,1,0.05046754,6.89,70
21998,77,f,863,2,1,0.02379649,6.89,70
21999,71,m,864,2,1,0.0246394,6.89,70
22000,70,f,864,2,1,0.01259879,6.89,70
22001,57,m,865,2,1,0.00733233,12.3,50
22002,57,f,865,2,1,0.00392413,12.3,50
22003,59,f,867,1,1,0.00470636,12.3,50
22004,73,f,868,1,1,0.01641616,6.89,70
22005,69,m,869,2,1,0.02109939,9.21,60
22006,63,f,869,2,1,0.0067488999999999995,9.21,60
22007,25,f,870,1,1,0.00019022,13.57,20
22008,56,m,871,2,1,0.00658737,12.3,50
22009,57,f,871,2,1,0.00392413,12.3,50
22010,40,m,872,2,1,0.00123774,13.83,40
22011,31,f,872,2,1,0.000314,14.14,30
22012,71,f,873,1,1,0.01370178,6.89,70
22013,45,m,874,1,1,0.0019587,13.83,40
22014,44,m,875,3,1,0.001798,13.83,40
22015,36,f,875,3,1,0.0004585,14.14,30
22016,13,m,875,3,1,9.588e-05,18.22,10
22017,21,f,876,1,1,0.0001649,13.57,20
22018,71,m,878,2,1,0.0246394,6.89,70
22019,70,f,878,2,1,0.01259879,6.89,70
22020,52,m,879,3,1,0.00414072,12.3,50
22021,50,f,879,3,1,0.0018532,12.3,50
22022,22,m,879,3,1,0.00045366,13.57,20
22023,50,m,880,2,1,0.00332421,12.3,50
22024,47,f,880,2,1,0.0013703,13.83,40
22025,41,m,881,1,1,0.00133379,13.83,40
22026,76,m,882,2,1,0.03717284,6.89,70
22027,75,f,882,2,1,0.01923138,6.89,70
22028,72,f,883,1,1,0.01481358,6.89,70
22029,76,f,884,1,1,0.02156594,6.89,70
22030,42,f,885,2,1,0.00079376,13.83,40
22031,20,f,885,2,1,0.00018488,13.57,20
22032,80,m,886,2,1,0.05642286,6.89,70
22033,70,f,886,2,1,0.01259879,6.89,70
22034,52,m,887,3,1,0.00414072,12.3,50
22035,54,f,887,3,1,0.0028887,12.3,50
22036,22,m,887,3,1,0.00045366,13.57,20
22037,70,m,889,2,1,0.02230277,6.89,70
22038,63,f,889,2,1,0.0067488999999999995,9.21,60
22039,75,m,890,2,1,0.03362174,6.89,70
22040,73,f,890,2,1,0.01641616,6.89,70
22041,28,f,891,2,1,0.00023564,13.57,20
22042,30,m,891,2,1,0.00056139,14.14,30
22043,29,m,892,1,1,0.00052165,13.57,20
22044,29,f,893,3,1,0.00025877,13.57,20
22045,7,m,893,3,1,8.614e-05,14.81,5
22046,5,m,893,3,1,0.00010046,14.81,5
22047,81,f,894,1,1,0.04267387,6.89,70
22048,44,m,895,5,1,0.001798,13.83,40
22049,38,f,895,5,1,0.00060325,14.14,30
22050,11,f,895,5,1,7.733e-05,18.22,10
22051,6,m,895,5,1,9.091e-05,14.81,5
22052,1,m,895,5,1,0.00027641,10.21,0
22053,57,m,896,2,1,0.00733233,12.3,50
22054,55,f,896,2,1,0.00324545,12.3,50
22055,58,f,897,1,1,0.00434941,12.3,50
22056,49,f,898,2,1,0.00174807,13.83,40
22057,20,m,898,2,1,0.00043184,13.57,20
22058,19,f,899,1,1,0.00017479,17.58,15
22059,66,m,903,2,1,0.01660601,9.21,60
22060,61,f,903,2,1,0.00568588,9.21,60
22061,61,m,904,3,1,0.01082143,9.21,60
22062,53,f,904,3,1,0.00256767,12.3,50
22063,23,m,904,3,1,0.00040954,13.57,20
22064,48,m,905,1,1,0.00265551,13.83,40
22065,69,m,907,1,1,0.02109939,9.21,60
22066,78,f,908,1,1,0.02744802,6.89,70
22067,72,m,909,2,1,0.02618392,6.89,70
22068,74,f,909,2,1,0.01784317,6.89,70
22069,33,m,910,4,1,0.00073168,14.14,30
22070,32,f,910,4,1,0.00034263,14.14,30
22071,7,m,910,4,1,8.614e-05,14.81,5
22072,0,m,910,4,1,0.00356226,10.21,0
22073,88,f,911,1,1,0.11420199,6.89,70
22074,37,m,912,3,1,0.00097983,14.14,30
22075,35,f,912,3,1,0.00041213,14.14,30
22076,13,f,912,3,1,9.421e-05,18.22,10
22077,52,f,913,1,1,0.00233297,12.3,50
22078,43,f,915,3,1,0.00090807,13.83,40
22079,53,m,915,3,1,0.00469739,12.3,50
22080,10,f,915,3,1,5.849e-05,18.22,10
22081,21,f,916,2,1,0.0001649,13.57,20
22082,0,f,916,2,1,0.00300534,10.21,0
22083,55,m,917,1,1,0.00591257,12.3,50
22084,51,m,918,2,1,0.00370198,12.3,50
22085,42,f,918,2,1,0.00079376,13.83,40
22086,49,m,919,4,1,0.00297126,13.83,40
22087,50,f,919,4,1,0.0018532,12.3,50
22088,17,f,919,4,1,0.00013616,17.58,15
22089,15,m,919,4,1,0.00015987,17.58,15
22090,53,m,920,2,1,0.00469739,12.3,50
22091,53,f,920,2,1,0.00256767,12.3,50
22092,41,f,921,1,1,0.00074026,13.83,40
22093,83,f,922,1,1,0.05671146,6.89,70
22094,62,m,923,2,1,0.01194124,9.21,60
22095,60,f,923,2,1,0.00527596,9.21,60
22096,35,m,924,4,1,0.00080225,14.14,30
22097,32,f,924,4,1,0.00034263,14.14,30
22098,6,f,924,4,1,8.846e-05,14.81,5
22099,1,f,924,4,1,0.00024794,10.21,0
22100,21,f,927,1,1,0.0001649,13.57,20
22101,72,m,928,2,1,0.02618392,6.89,70
22102,67,f,928,2,1,0.00948222,9.21,60
22103,74,f,929,1,1,0.01784317,6.89,70
22104,82,f,930,1,1,0.04937895,6.89,70
22105,42,m,931,3,1,0.00144076,13.83,40
22106,43,f,931,3,1,0.00090807,13.83,40
22107,6,m,931,3,1,9.091e-05,14.81,5
22108,75,m,932,2,1,0.03362174,6.89,70
22109,70,f,932,2,1,0.01259879,6.89,70
22110,85,f,933,1,1,0.07612466,6.89,70
22111,82,f,934,1,1,0.04937895,6.89,70
22112,42,m,935,3,1,0.00144076,13.83,40
22113,33,f,935,3,1,0.00036033,14.14,30
22114,11,m,935,3,1,7.74e-05,18.22,10
22115,89,f,936,1,1,0.12951794,6.89,70
22116,55,m,938,1,1,0.00591257,12.3,50
22117,23,m,939,1,1,0.00040954,13.57,20
22118,33,m,940,3,1,0.00073168,14.14,30
22119,31,f,940,3,1,0.000314,14.14,30
22120,0,m,940,3,1,0.00356226,10.21,0
22121,49,m,941,2,1,0.00297126,13.83,40
22122,46,f,941,2,1,0.00121751,13.83,40
22123,62,m,942,2,1,0.01194124,9.21,60
22124,57,f,942,2,1,0.00392413,12.3,50
22125,32,f,943,2,1,0.00034263,14.14,30
22126,6,f,943,2,1,8.846e-05,14.81,5
22127,26,m,944,2,1,0.00045886,13.57,20
22128,22,f,944,2,1,0.00016281,13.57,20
22129,29,f,945,4,1,0.00025877,13.57,20
22130,33,m,945,4,1,0.00073168,14.14,30
22131,5,f,945,4,1,8.908e-05,14.81,5
22132,2,f,945,4,1,0.00012423,10.21,0
22133,43,m,946,1,1,0.00153974,13.83,40
22134,64,m,947,1,1,0.01425244,9.21,60
22135,69,f,949,1,1,0.0115546,9.21,60
22136,29,f,950,1,1,0.00025877,13.57,20
22137,47,f,951,2,1,0.0013703,13.83,40
22138,22,f,951,2,1,0.00016281,13.57,20
22139,37,m,952,5,1,0.00097983,14.14,30
22140,30,f,952,5,1,0.00031713,14.14,30
22141,9,f,952,5,1,6.117e-05,14.81,5
22142,3,m,952,5,1,0.00010894,10.21,0
22143,3,f,952,5,1,0.00010313,10.21,0
22144,73,f,953,1,1,0.01641616,6.89,70
22145,70,f,954,2,1,0.01259879,6.89,70
22146,54,m,954,2,1,0.00531626,12.3,50
22147,57,m,955,1,1,0.00733233,12.3,50
22148,65,m,956,2,1,0.01542111,9.21,60
22149,67,f,956,2,1,0.00948222,9.21,60
22150,24,f,957,1,1,0.00017994,13.57,20
22151,66,m,958,1,1,0.01660601,9.21,60
22152,61,m,961,1,1,0.01082143,9.21,60
22153,27,f,962,1,1,0.00021518,13.57,20
22154,70,f,963,1,1,0.01259879,6.89,70
22155,51,m,964,1,1,0.00370198,12.3,50
22156,44,m,965,4,1,0.001798,13.83,40
22157,47,f,965,4,1,0.0013703,13.83,40
22158,30,m,965,4,1,0.00056139,14.14,30
22159,22,f,965,4,1,0.00016281,13.57,20
22160,70,m,966,2,1,0.02230277,6.89,70
22161,71,f,966,2,1,0.01370178,6.89,70
22162,92,m,967,2,1,0.22537725,6.89,70
22163,85,f,967,2,1,0.07612466,6.89,70
22164,61,m,968,2,1,0.01082143,9.21,60
22165,56,f,968,2,1,0.00357696,12.3,50
22166,70,f,969,1,1,0.01259879,6.89,70
22167,64,m,970,2,1,0.01425244,9.21,60
22168,72,f,970,2,1,0.01481358,6.89,70
22169,46,f,972,2,1,0.00121751,13.83,40
22170,58,f,972,2,1,0.00434941,12.3,50
22171,40,f,973,2,1,0.0006857,13.83,40
22172,21,m,973,2,1,0.00040526,13.57,20
22173,81,f,974,1,1,0.04267387,6.89,70
22174,62,m,975,2,1,0.01194124,9.21,60
22175,57,f,975,2,1,0.00392413,12.3,50
22176,49,m,976,3,1,0.00297126,13.83,40
22177,45,f,976,3,1,0.00115224,13.83,40
22178,19,m,976,3,1,0.00039767,17.58,15
22179,34,m,977,3,1,0.00076954,14.14,30
22180,33,f,977,3,1,0.00036033,14.14,30
22181,6,f,977,3,1,8.846e-05,14.81,5
22182,78,f,978,1,1,0.02744802,6.89,70
22183,46,m,979,2,1,0.00217916,13.83,40
22184,43,f,979,2,1,0.00090807,13.83,40
22185,66,m,980,2,1,0.01660601,9.21,60
22186,61,f,980,2,1,0.00568588,9.21,60
22187,60,f,981,3,1,0.00527596,9.21,60
22188,62,m,981,3,1,0.01194124,9.21,60
22189,23,m,981,3,1,0.00040954,13.57,20
22190,56,f,983,1,1,0.00357696,12.3,50
22191,25,m,984,1,1,0.00043792,13.57,20
22192,44,f,985,1,1,0.00097058,13.83,40
22193,55,m,986,2,1,0.00591257,12.3,50
22194,54,f,986,2,1,0.0028887,12.3,50
22195,46,m,987,3,1,0.00217916,13.83,40
22196,44,f,987,3,1,0.00097058,13.83,40
22197,19,m,987,3,1,0.00039767,17.58,15
22198,31,m,988,3,1,0.00061587,14.14,30
22199,29,f,988,3,1,0.00025877,13.57,20
22200,4,m,988,3,1,0.00010653,10.21,0
22201,84,m,989,2,1,0.09199371,6.89,70
22202,83,f,989,2,1,0.05671146,6.89,70
22203,26,m,990,1,1,0.00045886,13.57,20
22204,57,m,991,1,1,0.00733233,12.3,50
22205,69,m,992,1,1,0.02109939,9.21,60
22206,58,m,994,2,1,0.00815644,12.3,50
22207,57,f,994,2,1,0.00392413,12.3,50
22208,71,m,995,2,1,0.0246394,6.89,70
22209,74,f,995,2,1,0.01784317,6.89,70
22210,73,m,996,2,1,0.02874623,6.89,70
22211,69,f,996,2,1,0.0115546,9.21,60
22212,43,f,997,4,1,0.00090807,13.83,40
22213,12,m,997,4,1,6.884e-05,18.22,10
22214,11,m,997,4,1,7.74e-05,18.22,10
22215,63,f,997,4,1,0.0067488999999999995,9.21,60
22216,40,f,998,2,1,0.0006857,13.83,40
22217,18,f,998,2,1,0.00019702,17.58,15
22218,69,m,999,2,1,0.02109939,9.21,60
22219,62,f,999,2,1,0.00613444,9.21,60
22220,46,m,1000,2,1,0.00217916,13.83,40
22221,41,f,1000,2,1,0.00074026,13.83,40
22222,40,m,1001,3,1,0.00123774,13.83,40
22223,40,f,1001,3,1,0.0006857,13.83,40
22224,8,f,1001,3,1,6.968e-05,14.81,5
22225,70,f,1002,1,1,0.01259879,6.89,70
22226,54,f,1003,1,1,0.0028887,12.3,50
22227,42,m,1005,5,1,0.00144076,13.83,40
22228,33,f,1005,5,1,0.00036033,14.14,30
22229,17,f,1005,5,1,0.00013616,17.58,15
22230,10,m,1005,5,1,7.924e-05,18.22,10
22231,0,m,1005,5,1,0.00356226,10.21,0
22232,44,f,1006,1,1,0.00097058,13.83,40
22233,74,m,1007,2,1,0.03108519,6.89,70
22234,73,f,1007,2,1,0.01641616,6.89,70
22235,46,m,1008,2,1,0.00217916,13.83,40
22236,47,f,1008,2,1,0.0013703,13.83,40
22237,29,f,1009,1,1,0.00025877,13.57,20
22238,56,f,1010,1,1,0.00357696,12.3,50
22239,55,m,1011,2,1,0.00591257,12.3,50
22240,52,f,1011,2,1,0.00233297,12.3,50
22241,70,m,1012,2,1,0.02230277,6.89,70
22242,72,f,1012,2,1,0.01481358,6.89,70
22243,27,m,1013,2,1,0.00046183,13.57,20
22244,38,f,1013,2,1,0.00060325,14.14,30
22245,56,m,1014,2,1,0.00658737,12.3,50
22246,56,f,1014,2,1,0.00357696,12.3,50
22247,32,m,1016,1,1,0.000634,14.14,30
22248,59,f,1017,2,1,0.00470636,12.3,50
22249,28,f,1017,2,1,0.00023564,13.57,20
22250,59,m,1018,2,1,0.00893714,12.3,50
22251,57,f,1018,2,1,0.00392413,12.3,50
22252,47,m,1019,4,1,0.00236791,13.83,40
22253,45,f,1019,4,1,0.00115224,13.83,40
22254,22,m,1019,4,1,0.00045366,13.57,20
22255,12,m,1019,4,1,6.884e-05,18.22,10
22256,74,m,1020,1,1,0.03108519,6.89,70
22257,39,m,1021,4,1,0.00111397,14.14,30
22258,39,f,1021,4,1,0.00060115,14.14,30
22259,14,f,1021,4,1,9.221e-05,18.22,10
22260,6,m,1021,4,1,9.091e-05,14.81,5
22261,47,m,1022,2,1,0.00236791,13.83,40
22262,16,m,1022,2,1,0.00024747,17.58,15
22263,34,f,1023,3,1,0.000406,14.14,30
22264,11,m,1023,3,1,7.74e-05,18.22,10
22265,6,f,1023,3,1,8.846e-05,14.81,5
22266,63,f,1024,2,1,0.0067488999999999995,9.21,60
22267,79,m,1024,2,1,0.05046754,6.89,70
22268,56,m,1025,2,1,0.00658737,12.3,50
22269,56,f,1025,2,1,0.00357696,12.3,50
22270,23,m,1027,1,1,0.00040954,13.57,20
22271,59,f,1028,2,1,0.00470636,12.3,50
22272,66,m,1028,2,1,0.01660601,9.21,60
22273,43,f,1029,4,1,0.00090807,13.83,40
22274,21,f,1029,4,1,0.0001649,13.57,20
22275,14,f,1029,4,1,9.221e-05,18.22,10
22276,13,m,1029,4,1,9.588e-05,18.22,10
22277,75,f,1030,1,1,0.01923138,6.89,70
22278,79,m,1031,2,1,0.05046754,6.89,70
22279,74,f,1031,2,1,0.01784317,6.89,70
22280,42,f,1032,3,1,0.00079376,13.83,40
22281,41,m,1032,3,1,0.00133379,13.83,40
22282,14,f,1032,3,1,9.221e-05,18.22,10
22283,55,f,1033,2,1,0.00324545,12.3,50
22284,18,f,1033,2,1,0.00019702,17.58,15
22285,63,m,1034,4,1,0.01297814,9.21,60
22286,56,f,1034,4,1,0.00357696,12.3,50
22287,25,m,1034,4,1,0.00043792,13.57,20
22288,23,m,1034,4,1,0.00040954,13.57,20
22289,65,m,1035,2,1,0.01542111,9.21,60
22290,62,f,1035,2,1,0.00613444,9.21,60
22291,43,f,1036,2,1,0.00090807,13.83,40
22292,17,m,1036,2,1,0.00027475,17.58,15
22293,39,m,1039,4,1,0.00111397,14.14,30
22294,34,f,1039,4,1,0.000406,14.14,30
22295,7,f,1039,4,1,4.646e-05,14.81,5
22296,1,m,1039,4,1,0.00027641,10.21,0
22297,70,m,1040,2,1,0.02230277,6.89,70
22298,69,f,1040,2,1,0.0115546,9.21,60
22299,39,m,1041,3,1,0.00111397,14.14,30
22300,38,f,1041,3,1,0.00060325,14.14,30
22301,15,f,1041,3,1,0.00012167,17.58,15
22302,65,f,1042,1,1,0.00797044,9.21,60
22303,24,m,1043,1,1,0.00047486,13.57,20
22304,52,m,1044,4,1,0.00414072,12.3,50
22305,47,f,1044,4,1,0.0013703,13.83,40
22306,24,f,1044,4,1,0.00017994,13.57,20
22307,5,m,1044,4,1,0.00010046,14.81,5
22308,38,m,1045,4,1,0.00106768,14.14,30
22309,31,f,1045,4,1,0.000314,14.14,30
22310,3,m,1045,4,1,0.00010894,10.21,0
22311,0,m,1045,4,1,0.00356226,10.21,0
22312,53,m,1046,2,1,0.00469739,12.3,50
22313,54,f,1046,2,1,0.0028887,12.3,50
22314,42,m,1047,2,1,0.00144076,13.83,40
22315,59,f,1047,2,1,0.00470636,12.3,50
22316,20,m,1048,1,1,0.00043184,13.57,20
22317,62,m,1050,2,1,0.01194124,9.21,60
22318,62,f,1050,2,1,0.00613444,9.21,60
22319,65,f,1051,1,1,0.00797044,9.21,60
22320,60,f,1052,2,1,0.00527596,9.21,60
22321,53,m,1052,2,1,0.00469739,12.3,50
22322,30,f,1053,3,1,0.00031713,14.14,30
22323,39,m,1053,3,1,0.00111397,14.14,30
22324,2,m,1053,3,1,0.00015611,10.21,0
22325,56,f,1054,1,1,0.00357696,12.3,50
22326,65,m,1055,2,1,0.01542111,9.21,60
22327,59,f,1055,2,1,0.00470636,12.3,50
22328,83,f,1056,1,1,0.05671146,6.89,70
22329,57,m,1057,1,1,0.00733233,12.3,50
22330,83,f,1058,1,1,0.05671146,6.89,70
22331,84,f,1059,1,1,0.06516314,6.89,70
22332,54,m,1061,1,1,0.00531626,12.3,50
22333,24,m,1062,4,1,0.00047486,13.57,20
22334,25,f,1062,4,1,0.00019022,13.57,20
22335,9,f,1062,4,1,6.117e-05,14.81,5
22336,5,f,1062,4,1,8.908e-05,14.81,5
22337,65,m,1063,2,1,0.01542111,9.21,60
22338,63,f,1063,2,1,0.0067488999999999995,9.21,60
22339,70,f,1064,1,1,0.01259879,6.89,70
22340,56,m,1065,4,1,0.00658737,12.3,50
22341,51,f,1065,4,1,0.0021427,12.3,50
22342,28,m,1065,4,1,0.00048486,13.57,20
22343,28,m,1065,4,1,0.00048486,13.57,20
22344,26,m,1066,3,1,0.00045886,13.57,20
22345,19,f,1066,3,1,0.00017479,17.58,15
22346,0,m,1066,3,1,0.00356226,10.21,0
22347,74,m,1067,2,1,0.03108519,6.89,70
22348,72,f,1067,2,1,0.01481358,6.89,70
22349,85,m,1068,1,1,0.10468035,6.89,70
22350,69,m,1069,2,1,0.02109939,9.21,60
22351,70,f,1069,2,1,0.01259879,6.89,70
22352,39,m,1070,3,1,0.00111397,14.14,30
22353,38,f,1070,3,1,0.00060325,14.14,30
22354,2,m,1070,3,1,0.00015611,10.21,0
22355,51,m,1072,1,1,0.00370198,12.3,50
22356,29,f,1073,3,1,0.00025877,13.57,20
22357,8,f,1073,3,1,6.968e-05,14.81,5
22358,5,m,1073,3,1,0.00010046,14.81,5
22359,24,f,1074,1,1,0.00017994,13.57,20
22360,40,m,1075,3,1,0.00123774,13.83,40
22361,39,f,1075,3,1,0.00060115,14.14,30
22362,12,m,1075,3,1,6.884e-05,18.22,10
22363,51,m,1076,2,1,0.00370198,12.3,50
22364,47,f,1076,2,1,0.0013703,13.83,40
22365,44,m,1077,3,1,0.001798,13.83,40
22366,15,f,1077,3,1,0.00012167,17.58,15
22367,39,f,1077,3,1,0.00060115,14.14,30
22368,67,m,1078,2,1,0.01799621,9.21,60
22369,65,f,1078,2,1,0.00797044,9.21,60
22370,48,m,1079,2,1,0.00265551,13.83,40
22371,23,f,1079,2,1,0.00017996,13.57,20
22372,75,f,1080,1,1,0.01923138,6.89,70
22373,49,f,1081,1,1,0.00174807,13.83,40
22374,57,f,1083,2,1,0.00392413,12.3,50
22375,68,m,1083,2,1,0.01918012,9.21,60
22376,42,m,1084,1,1,0.00144076,13.83,40
22377,41,f,1085,2,1,0.00074026,13.83,40
22378,32,m,1085,2,1,0.000634,14.14,30
22379,60,m,1086,2,1,0.00983124,9.21,60
22380,55,f,1086,2,1,0.00324545,12.3,50
22381,46,f,1087,4,1,0.00121751,13.83,40
22382,19,m,1087,4,1,0.00039767,17.58,15
22383,13,m,1087,4,1,9.588e-05,18.22,10
22384,5,m,1087,4,1,0.00010046,14.81,5
22385,65,f,1088,1,1,0.00797044,9.21,60
22386,51,m,1089,4,1,0.00370198,12.3,50
22387,51,f,1089,4,1,0.0021427,12.3,50
22388,27,m,1089,4,1,0.00046183,13.57,20
22389,25,m,1089,4,1,0.00043792,13.57,20
22390,70,m,1090,2,1,0.02230277,6.89,70
22391,65,f,1090,2,1,0.00797044,9.21,60
22392,71,m,1091,2,1,0.0246394,6.89,70
22393,70,f,1091,2,1,0.01259879,6.89,70
22394,75,m,1092,2,1,0.03362174,6.89,70
22395,72,f,1092,2,1,0.01481358,6.89,70
22396,30,m,1094,1,1,0.00056139,14.14,30
22397,44,m,1095,4,1,0.001798,13.83,40
22398,36,f,1095,4,1,0.0004585,14.14,30
22399,10,m,1095,4,1,7.924e-05,18.22,10
22400,9,m,1095,4,1,8.001e-05,14.81,5
22401,29,f,1096,2,1,0.00025877,13.57,20
22402,32,m,1096,2,1,0.000634,14.14,30
22403,38,f,1097,3,1,0.00060325,14.14,30
22404,12,f,1097,3,1,7.852e-05,18.22,10
22405,10,f,1097,3,1,5.849e-05,18.22,10
22406,39,f,1098,4,1,0.00060115,14.14,30
22407,15,f,1098,4,1,0.00012167,17.58,15
22408,12,f,1098,4,1,7.852e-05,18.22,10
22409,11,m,1098,4,1,7.74e-05,18.22,10
22410,74,f,1099,1,1,0.01784317,6.89,70
22411,37,m,1100,4,1,0.00097983,14.14,30
22412,32,f,1100,4,1,0.00034263,14.14,30
22413,14,m,1100,4,1,0.00013566,18.22,10
22414,7,f,1100,4,1,4.646e-05,14.81,5
22415,44,m,1101,3,1,0.001798,13.83,40
22416,40,f,1101,3,1,0.0006857,13.83,40
